frame,behavior,behavior_label
15766,2,rearing
15767,2,rearing
15768,2,rearing
15769,2,rearing
15770,2,rearing
15771,2,rearing
15772,2,rearing
15773,2,rearing
15774,2,rearing
15775,2,rearing
15776,2,rearing
15777,2,rearing
15778,2,rearing
15779,2,rearing
15780,2,rearing
15781,2,rearing
15782,2,rearing
15783,2,rearing
15784,2,rearing
15785,2,rearing
15786,2,rearing
15787,2,rearing
15788,2,rearing
15789,2,rearing
15790,2,rearing
15791,2,rearing
15792,2,rearing
15793,2,rearing
15794,2,rearing
15795,2,rearing
15796,2,rearing
15797,2,rearing
15798,2,rearing
15799,2,rearing
15800,2,rearing
15801,2,rearing
15802,2,rearing
15803,2,rearing
15804,2,rearing
15805,2,rearing
15806,2,rearing
15807,2,rearing
15808,2,rearing
15809,2,rearing
15810,2,rearing
15811,2,rearing
15812,2,rearing
15813,2,rearing
15814,2,rearing
15815,2,rearing
15816,2,rearing
15817,2,rearing
15818,2,rearing
15819,2,rearing
15820,2,rearing
15821,2,rearing
15822,2,rearing
15823,2,rearing
15824,2,rearing
15825,2,rearing
15826,2,rearing
15827,2,rearing
15828,2,rearing
15829,1,walking
15830,1,walking
15831,1,walking
15832,1,walking
15833,1,walking
15834,1,walking
15835,1,walking
15836,1,walking
15837,1,walking
15838,1,walking
15839,1,walking
15840,1,walking
15841,1,walking
15842,1,walking
15843,1,walking
15844,1,walking
15845,1,walking
15846,1,walking
15847,1,walking
15848,1,walking
15849,1,walking
15850,1,walking
15851,1,walking
15852,1,walking
15853,1,walking
15854,1,walking
15855,1,walking
15856,1,walking
15857,1,walking
15858,1,walking
15859,1,walking
15860,1,walking
15861,1,walking
15862,1,walking
15863,1,walking
15864,1,walking
15865,1,walking
15866,1,walking
15867,1,walking
15868,1,walking
15869,1,walking
15870,1,walking
15871,1,walking
15872,1,walking
15873,1,walking
15874,1,walking
15875,1,walking
15876,1,walking
15877,1,walking
15878,1,walking
15879,1,walking
15880,1,walking
15881,1,walking
15882,1,walking
15883,1,walking
15884,1,walking
15885,1,walking
15886,1,walking
15887,1,walking
15888,1,walking
15889,1,walking
15890,1,walking
15891,1,walking
15892,1,walking
15893,1,walking
15894,1,walking
15895,2,rearing
15896,2,rearing
15897,2,rearing
15898,2,rearing
15899,2,rearing
15900,2,rearing
15901,2,rearing
15902,2,rearing
15903,2,rearing
15904,2,rearing
15905,2,rearing
15906,2,rearing
15907,2,rearing
15908,2,rearing
15909,2,rearing
15910,2,rearing
15911,2,rearing
15912,2,rearing
15913,2,rearing
15914,2,rearing
15915,2,rearing
15916,2,rearing
15917,2,rearing
15918,2,rearing
15919,2,rearing
15920,2,rearing
15921,2,rearing
15922,2,rearing
15923,2,rearing
15924,2,rearing
15925,2,rearing
15926,2,rearing
15927,2,rearing
15928,2,rearing
15929,2,rearing
15930,2,rearing
15931,2,rearing
15932,2,rearing
15933,2,rearing
15934,2,rearing
15935,2,rearing
15936,2,rearing
15937,2,rearing
15938,2,rearing
15939,2,rearing
15940,2,rearing
15941,2,rearing
