frame,behavior,behavior_label
57186,1,walking
57187,1,walking
57188,1,walking
57189,1,walking
57190,1,walking
57191,1,walking
57192,1,walking
57193,0,still
57194,0,still
57195,0,still
57196,0,still
57197,0,still
57198,0,still
57199,0,still
57200,0,still
57201,0,still
57202,0,still
57203,0,still
57204,0,still
57205,0,still
57206,0,still
57207,0,still
57208,0,still
57209,0,still
57210,0,still
57211,1,walking
57212,1,walking
57213,1,walking
57214,1,walking
57215,1,walking
57216,1,walking
57217,1,walking
57218,1,walking
57219,1,walking
57220,1,walking
57221,1,walking
57222,1,walking
57223,1,walking
57224,1,walking
57225,1,walking
57226,1,walking
57227,1,walking
57228,1,walking
57229,1,walking
57230,1,walking
57231,1,walking
57232,1,walking
57233,1,walking
